field,pi_record_no,place,same as,part of
buyer_loc_1,K-36097,"Dayton's, Minneapolis, MN, USA",,tgn/7014080
buyer_loc_1,K-36099,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36100,"57 W. 55th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36101,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36102,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36103,"320 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36104,"Phoenix, AZ, USA",tgn/7013929,
buyer_loc_1,K-36105,"6 Duke St. St James, SW1, London, England, UK",,tgn/7011781
buyer_loc_1,K-36106,"803 Landreth Bldg., Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36108,"Zollikerstrasse, Zurich, Schweiz",,tgn/7007302
buyer_loc_1,K-36113,"Paris, France",tgn/7008038,
buyer_loc_1,K-36114,"c/o Mrs Joseph Roby 791 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36115,"7540 So. Ocean Blvd., Palm Beach, FL, USA",,tgn/7014382
buyer_loc_1,K-36116,"7540 So. Ocean Blvd., Palm Beach, FL, USA",,tgn/7014382
buyer_loc_1,K-36117,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36122,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36123,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36126,"no street address, Westbury, NY, USA",,tgn/2073050
buyer_loc_1,K-36127,"Upland Dr., Greenwich, CT, USA",,tgn/7014145
buyer_loc_1,K-36129,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36131,"Toledo, OH, USA",tgn/7014378,
buyer_loc_1,K-36133,"Springfield, MA, USA",tgn/7014531,
buyer_loc_1,K-36134,"178 Zollikerstrasse, Zurich, Schweiz",,tgn/7007302
buyer_loc_1,K-36136,"41 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36137,"Brooklyn, NY, USA",tgn/7015822,
buyer_loc_1,K-36139,"no street address, Tulsa, OK, USA",,tgn/7014663
buyer_loc_1,K-36140,"Upperville, VA, USA",tgn/2114702,
buyer_loc_1,K-36141,"41 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36144,"Beverly Hills, CA, USA",tgn/7013418,
buyer_loc_1,K-36146,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36147,"10 remington Lane, Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36149,"10 E. 68th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36151,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36152,"702 Beacon St., Boston, MA, USA",,tgn/7013445
buyer_loc_1,K-36153,"31 Quai de Mont Blanc, Genève, Suisse",,tgn/7007279
buyer_loc_1,K-36154,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36155,"Grosse Pointe, MI, USA",tgn/2052101,
buyer_loc_1,K-40331,"Box 1020, Cody, WY, USA",,tgn/7013629
buyer_loc_1,K-36160,"907 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36164,"907 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36166,"no street address, Vaduz, Liechtenstein",,tgn/7003367
buyer_loc_1,K-36167,"Geneve, Suisse",tgn/7007279,
buyer_loc_1,K-36167,"Vaduz, Liechtenstein",tgn/7003367,
buyer_loc_1,K-36167,"Zurich, Schweiz",tgn/7007302,
buyer_loc_1,K-36168,"Geneve, Suisse",tgn/7007279,
buyer_loc_1,K-36168,"Vaduz, Liechtenstein",tgn/7003367,
buyer_loc_1,K-36168,"Zurich, Schweiz",tgn/7007302,
buyer_loc_1,K-36169,"Geneve, Suisse",tgn/7007279,
buyer_loc_1,K-36169,"Vaduz, Liechtenstein",tgn/7003367,
buyer_loc_1,K-36169,"Zurich, Schweiz",tgn/7007302,
buyer_loc_1,K-36172,"120 Broadway attn. Mr. Murray MCDonald, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36173,"Geneve, Suisse",tgn/7007279,
buyer_loc_1,K-36173,"Vaduz, Liechtenstein",tgn/7003367,
buyer_loc_1,K-36173,"Zurich, Schweiz",tgn/7007302,
buyer_loc_1,K-36174,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36175,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36176,"Paris, France",tgn/7008038,
buyer_loc_1,K-36177,"East Hampton, NY, USA",tgn/7013673,
buyer_loc_1,K-36178,"no street address, Helsinki, Suomi",,tgn/7009880
buyer_loc_1,K-36184,"no street address, Helsinki, Suomi",,tgn/7009880
buyer_loc_1,K-36186,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36187,"Paris, France",tgn/7008038,
buyer_loc_1,K-36191,"3 bis rue Antoine Chautin, Paris, France",,tgn/7008038
buyer_loc_1,K-36192,"3 bis rue Antoine Chautin, Paris, France",,tgn/7008038
buyer_loc_1,K-36193,"no street address, Genève, Suisse",,tgn/7007279
buyer_loc_1,K-36195,"17 Oxford Rd., Scarsdale, NY, USA",,tgn/7015825
buyer_loc_1,K-36198,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-36199,"no street address, Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-36201,"318 Genesee St., Utica, NY, USA",,tgn/7014679
buyer_loc_1,K-36202,"Paris, France",tgn/7008038,
buyer_loc_1,K-36204,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36206,"404 N. Roxbury Dr., Beverly Hills, CA, USA",,tgn/7013418
buyer_loc_1,K-36207,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36208,"8 King St. East Royal Bank Bldg., Toronto, Canada",,tgn/9226321
buyer_loc_1,K-36209,"8 King St. East Royal Bank Bldg., Toronto, Canada",,tgn/9226321
buyer_loc_1,K-36210,"8 King St. East Royal Bank Bldg., Toronto, Canada",,tgn/9226321
buyer_loc_1,K-36211,"174 Via del Lago, Palm Beach, FL, USA",,tgn/7014382
buyer_loc_1,K-36212,"Paseo de Las Palmas 2055, México, D.F., México",tgn/7407429,
buyer_loc_1,K-36213,"no street address, Manhasset, NY, USA",,tgn/7013991
buyer_loc_1,K-36214,"Paris, France",tgn/7008038,
buyer_loc_1,K-36215,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36216,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36217,"248 Provencal Rd., Grosse Pointe, MI, USA",,tgn/2052101
buyer_loc_1,K-36218,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36219,"London, England, UK",tgn/7011781,
buyer_loc_1,K-36220,"no street address, Westbury, NY, USA",,tgn/2073050
buyer_loc_1,K-36222,"8 King St., Toronto, Canada",,tgn/9226321
buyer_loc_1,K-36223,"Amsterdam, Nederland",tgn/7006952,
buyer_loc_1,K-36224,"Roundhill Rd., Greenwich, CT, USA",,tgn/7014145
buyer_loc_1,K-36225,"14 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36226,"no street address, Pleasantville, NY, USA",,tgn/7014420
buyer_loc_1,K-36227,"Strawberry Hill, Dover, MA, USA",,tgn/2049675
buyer_loc_1,K-36228,"no street address, Kalamazoo, MI, USA",,tgn/7013819
buyer_loc_1,K-36229,"no street address, Pebble, Beach, CA, USA",,tgn/2013297
buyer_loc_1,K-36231,"127 Sea Spray Ave., Palm Beach, FL, USA",,tgn/7014382
buyer_loc_1,K-36232,"1 Model Ave. Downsview, Toronto, Canada",,tgn/9226321
buyer_loc_1,K-36233,"127 Sea Spray Ave., Palm Beach, FL, USA",,tgn/7014382
buyer_loc_1,K-36234,"1 Model Ave. Downsview, Toronto, Canada",,tgn/9226321
buyer_loc_1,K-36235,"Los Angeles, CA, USA",tgn/7023900,
buyer_loc_1,K-36236,"Los Angeles, CA, USA",tgn/7023900,
buyer_loc_1,K-36237,"4245 Forest Park, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36238,"Chicago, IL, USA",tgn/7013596,
buyer_loc_1,K-36240,"no street address, Glen Cove, NY, USA",,tgn/2069394
buyer_loc_1,K-36241,"Los Angeles, CA, USA",tgn/7023900,
buyer_loc_1,K-36242,"53 E. Division St., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-36243,"20 E. 79th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36244,"no street address, Visby, Sverige",,tgn/7009761
buyer_loc_1,K-36248,"Galleria del Grattacielo, Milano, Italia",,tgn/7005903
buyer_loc_1,K-36250,"Paris, France",tgn/7008038,
buyer_loc_1,K-36251,"555 Broadway, New Orleans, LA, USA",,tgn/7014214
buyer_loc_1,K-36253,"Paris, France",tgn/7008038,
buyer_loc_1,K-36254,"1060 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36255,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36255,"Paris, France",tgn/7008038,
buyer_loc_1,K-36256,"Casa Favorita, Lugano, Svizzera",,tgn/7007289
buyer_loc_1,K-36257,"9 E. 84th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36258,"Glendale, OH, USA",tgn/2351602,
buyer_loc_1,K-36259,"Purchase, NY, USA",tgn/7015836,
buyer_loc_1,K-36261,"c/o Sidney Cohn & Glickstein 1776 Broadway, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36262,"Barnes Lane, Purchase, NY, USA",,tgn/7015836
buyer_loc_1,K-36263,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36263,"Paris, France",tgn/7008038,
buyer_loc_1,K-36265,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36266,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36267,"London, England, UK",tgn/7011781,
buyer_loc_1,K-36268,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36273,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36274,"1025 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36275,"Paris, France",tgn/7008038,
buyer_loc_1,K-36276,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36277,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36278,11 E. 57th St. USA,,tgn/7007567
buyer_loc_1,K-36278,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36279,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36280,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36281,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36284,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36285,"1020 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36286,"Cody, WY, USA",tgn/7013629,
buyer_loc_1,K-36287,"Manhasset, NY, USA",tgn/7013991,
buyer_loc_1,K-36289,"no street address, Glen Cove, NY, USA",,tgn/2069394
buyer_loc_1,K-36290,"80 Sunnyside Ave., Montreal, Canada",,tgn/7013051
buyer_loc_1,K-36291,"The Park Lane 33 Gates Circle, Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-36292,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36292,"Paris, France",tgn/7008038,
buyer_loc_1,K-36293,"186 Eastern Parkway, Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-36298,"45 E. 66th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36299,"124 Dogwood Lane, San Antonio, TX, USA",,tgn/7014453
buyer_loc_1,K-36300,"Los Angeles, CA, USA",tgn/7023900,
buyer_loc_1,K-36303,"404 N. Roxbury Dr., Beverly Hills, CA, USA",,tgn/7013418
buyer_loc_1,K-36304,"Lake Ave., Greenwich, CT, USA",,tgn/7014145
buyer_loc_1,K-36305,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36306,"Madrid, España",tgn/7010413,
buyer_loc_1,K-36307,"no street address, Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-36308,"London, England, UK",tgn/7011781,
buyer_loc_1,K-36309,"Paris, France",tgn/7008038,
buyer_loc_1,K-36311,"Geneve, Suisse",tgn/7007279,
buyer_loc_1,K-36311,"Vaduz, Liechtenstein",tgn/7003367,
buyer_loc_1,K-36311,"Zurich, Schweiz",tgn/7007302,
buyer_loc_1,K-36312,"Geneve, Suisse",tgn/7007279,
buyer_loc_1,K-36312,"Vaduz, Liechtenstein",tgn/7003367,
buyer_loc_1,K-36312,"Zurich, Schweiz",tgn/7007302,
buyer_loc_1,K-36313,"20 E. 79th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36314,"Los Angeles, CA, USA",tgn/7023900,
buyer_loc_1,K-36315,"no street address, London, England, UK",,tgn/7011781
buyer_loc_1,K-36316,"201 E. 24th St., Minneapolis, MN, USA",,tgn/7014080
buyer_loc_1,K-36317,"521 Jona St., Metairie, LA, USA",,tgn/2043435
buyer_loc_1,K-36318,"Chicago, IL, USA",tgn/7013596,
buyer_loc_1,K-36319,"no street address, London, England, UK",,tgn/7011781
buyer_loc_1,K-36320,"Dept. of Fine Arts 4400 Forbes St., Pittsburgh, PA, USA",,tgn/7013927
buyer_loc_1,K-36321,"41 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36322,"322 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36323,"55 E. Mill St., Akron, OH, USA",,tgn/7013265
buyer_loc_1,K-36324,"55 E. Mill St., Akron, OH, USA",,tgn/7013265
buyer_loc_1,K-36325,"2223 Dodge St., Omaha, NE, USA",,tgn/7014285
buyer_loc_1,K-36326,"2223 Dodge St., Omaha, NE, USA",,tgn/7014285
buyer_loc_1,K-36327,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36328,"Kasernstrasse 13, Dusseldorf, Deutschland",,tgn/7004443
buyer_loc_1,K-36330,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36332,"201 E. 24th St., Minneapolis, MN, USA",,tgn/7014080
buyer_loc_1,K-36333,"Paris, France",tgn/7008038,
buyer_loc_1,K-36334,"Toronto, Canada",tgn/9226321,
buyer_loc_1,K-36335,"Toronto, Canada",tgn/9226321,
buyer_loc_1,K-36336,"Toronto, Canada",tgn/9226321,
buyer_loc_1,K-36337,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36338,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36339,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36340,"29 W. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36341,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36341,"New Canaan, CT, USA",tgn/7014200,
buyer_loc_1,K-36342,"1328 New York Ave. N.W., Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36343,"no street address, Pleasantville, NY, USA",,tgn/7014420
buyer_loc_1,K-36344,"8 King St., Toronto, Canada",,tgn/9226321
buyer_loc_1,K-36345,"521 Jona St., Metairie, LA, USA",,tgn/2043435
buyer_loc_1,K-36346,"900 So. Beretania St., Honolulu, HI, USA",,tgn/7013718
buyer_loc_1,K-36347,"30 Avenue Marceau, Paris, France",,tgn/7008038
buyer_loc_1,K-36348,"Kasernstrasse 13, Dusseldorf, Deutschland",,tgn/7004443
buyer_loc_1,K-36349,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36350,"Williamsburg, VA, USA",tgn/7014629,
buyer_loc_1,K-36351,"Grosse Pointe, MI, USA",tgn/2052101,
buyer_loc_1,K-36352,"1729 H St. N.W., Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36353,"1020 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36354,"15 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36355,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36356,"Paris, France",tgn/7008038,
buyer_loc_1,K-36357,"Paris, France",tgn/7008038,
buyer_loc_1,K-36358,"Los Angeles, CA, USA",tgn/7023900,
buyer_loc_1,K-36358,"Fullerton, CA, USA",tgn/7014032,
buyer_loc_1,K-36359,"no street address, Pittsburgh, PA, USA",,tgn/7013927
buyer_loc_1,K-36360,"11333 Conwoy Rd., Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36361,"Piazzale Indipendenza Campione, Lugano, Svizzera",,tgn/7007289
buyer_loc_1,K-36362,"Piazzale Indipendenza Campione, Lugano, Svizzera",,tgn/7007289
buyer_loc_1,K-36363,"Piazzale Indipendenza Campione, Lugano, Svizzera",,tgn/7007289
buyer_loc_1,K-36365,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36365,"Paris, France",tgn/7008038,
buyer_loc_1,K-36366,"3615 Christie Dr., Toledo, OH, USA",,tgn/7014378
buyer_loc_1,K-36367,"8 King St., Toronto, Canada",,tgn/9226321
buyer_loc_1,K-36368,"Paris, France",tgn/7008038,
buyer_loc_1,K-36369,"Helsinki, Suomi",tgn/7009880,
buyer_loc_1,K-36370,"Les Gemeaux Dreve de la Meute, La Hulpe, Belgique",,tgn/5000650
buyer_loc_1,K-36371,"134 Center St., Southport, CT, USA",,tgn/7007159
buyer_loc_1,K-36372,"2601 Ridgmar Plaza, Fort Worth, TX, USA",,tgn/7013934
buyer_loc_1,K-36373,"30 Rockefeller Plaza, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36374,"700 N. Art Museum Drive, Milwaukee, WI, USA",,tgn/7014071
buyer_loc_1,K-36375,"163 High Park Blvd., Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-36377,"1729 H St. N.W., Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36378,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36379,"146 E. 65th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36380,"Bryn Mawr, PA, USA",tgn/7014719,
buyer_loc_1,K-36381,"Paris, France",tgn/7008038,
buyer_loc_1,K-36382,"Paris, France",tgn/7008038,
buyer_loc_1,K-36383,"Paris, France",tgn/7008038,
buyer_loc_1,K-36384,"Paris, France",tgn/7008038,
buyer_loc_1,K-36385,"Paris, France",tgn/7008038,
buyer_loc_1,K-36386,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36388,"133 So. 36th St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-36389,"Paris, France",tgn/7008038,
buyer_loc_1,K-36390,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36390,"Paris, France",tgn/7008038,
buyer_loc_1,K-36391,"Apartado Postal 42 Baja California, Mexicali, México",,tgn/7007114
buyer_loc_1,K-36392,"26 Rue du Mont Blanc, Genève, Suisse",,tgn/7007279
buyer_loc_1,K-36393,"London, England, UK",tgn/7011781,
buyer_loc_1,K-36394,"Guinea Rd., Cos Cob, CT, USA",,tgn/7013657
buyer_loc_1,K-36395,"109 E. Ontario St., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-36396,"c/o Mrs Watson Blair, Glen Head, NY, USA",,tgn/2069401
buyer_loc_1,K-36397,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36398,"c/o Los Angeles Times, Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36399,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36399,"Paris, France",tgn/7008038,
buyer_loc_1,K-36400,"Cincinnati, OH, USA",tgn/7013604,
buyer_loc_1,K-36401,"Chagrin River Rd., Chagrin Falls, OH, USA",,tgn/2231225
buyer_loc_1,K-36402,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36403,"618 Stratford Dr., Ann Arbor, MI, USA",,tgn/7013304
buyer_loc_1,K-36404,"22 Portland Place, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36405,"2430 Lakeview Ave., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-36408,"Paris, France",tgn/7008038,
buyer_loc_1,K-36411,"Commercial Filter Corporation, Lebanon, IN, USA",,tgn/2032587
buyer_loc_1,K-36412,"Lake Ave., Greenwich, CT, USA",,tgn/7014145
buyer_loc_1,K-36415,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36416,"no street address, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36417,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36418,"63 Hillside Rd., Brookline, MA, USA",,tgn/7013458
buyer_loc_1,K-36419,"2223 Dodge St., Omaha, NE, USA",,tgn/7014285
buyer_loc_1,K-36421,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36422,"521 N. La Cienega, Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36423,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36423,"Paris, France",tgn/7008038,
buyer_loc_1,K-36424,"8400 Melrose Ave., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36425,"8400 Melrose Ave., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36426,"410 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36427,"51 Meeting St., Charleston, SC, USA",,tgn/7013582
buyer_loc_1,K-36428,"Torino, Italia",tgn/7005688,
buyer_loc_1,K-36429,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36431,"Anderson Hill Rd., White Plains, NY, USA",,tgn/7014623
buyer_loc_1,K-36433,"no street address, Vaduz, Liechtenstein",,tgn/7003367
buyer_loc_1,K-36438,"Upperville, VA, USA",tgn/2114702,
buyer_loc_1,K-36440,"J.A Cattle Co. Paloduro Rural Station, Paloduro, TX, USA",,tgn/2106579
buyer_loc_1,K-36441,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36442,"Route 35 Cross River Rd., Katonah, NY, USA",,tgn/7013823
buyer_loc_1,K-36443,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36444,"Willets Road, Westbury, NY, USA",,tgn/2073050
buyer_loc_1,K-36445,"10 4 Arts Plaza, Palm Beach, FL, USA",,tgn/7014382
buyer_loc_1,K-36446,"26 Avenue Matignon, Paris, France",,tgn/7008038
buyer_loc_1,K-36447,"200 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36448,"Art Sales Rental Gallery Benjamin Franklin Parkway & 26th St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-36459,"20001 Shrewsbury Rd., Detroit, MI, USA",,tgn/7013547
buyer_loc_1,K-36460,"750 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36462,"Fort Worth, TX, USA",tgn/7013934,
buyer_loc_1,K-36463,"78 McCorins Lane, Glen Cove, NY, USA",,tgn/2069394
buyer_loc_1,K-36466,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36467,"no street address, Eccleston, MD, USA",,tgn/7020714
buyer_loc_1,K-36468,"Birdwhistle Box 223 Hill Top Lane, Cincinnati, OH, USA",,tgn/7013604
buyer_loc_1,K-36469,"10481 Lindbrook Dr., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36470,"Hotel del Coronado, Coronado, CA, USA",,tgn/2010848
buyer_loc_1,K-36471,"The Park Lane 33 Gates Circle, Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-36472,"702 La Cienega Blvd., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36473,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36474,"702 La Cienega Blvd., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36475,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36476,"no street address, Winterthur, DE, USA",,tgn/7007543
buyer_loc_1,K-36477,"no street address, Winterthur, DE, USA",,tgn/7007543
buyer_loc_1,K-36478,"no street address, Winterthur, DE, USA",,tgn/7007543
buyer_loc_1,K-36479,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36480,"Los Angeles, CA, USA",tgn/7023900,
buyer_loc_1,K-36481,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36482,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36483,"730 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36486,"1130 Hillcrest Rd., Beverly Hills, CA, USA",,tgn/7013418
buyer_loc_1,K-36488,"45 E. 70th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36489,"322 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36490,"322 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36491,"322 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36492,"322 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36493,"322 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36494,"322 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36496,"London, England, UK",tgn/7011781,
buyer_loc_1,K-36497,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36498,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36500,"2526 Fairmont St., Dallas, TX, USA",,tgn/7013503
buyer_loc_1,K-36505,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36508,"110-45 Queens Blvd., Forest Hills, NY, USA",,tgn/7015820
buyer_loc_1,K-36510,"Galerie Farmes 25 Chome Ginza Chuoku, Tokyo, Nippon",,tgn/7004472
buyer_loc_1,K-36511,"Les Bouleaux, Villars-sur Ollon, France",tgn/7632681,
buyer_loc_1,K-36512,"80 Sunnyside Ave., Montreal, Québec, Canada",,tgn/7013051
buyer_loc_1,K-36513,"37 Hyslep Rd., Brookline, MA, USA",,tgn/7013458
buyer_loc_1,K-36514,"2223 Dodge St., Omaha, NE, USA",,tgn/7014285
buyer_loc_1,K-36515,"Saint Louis, MO, USA",tgn/7014444,
buyer_loc_1,K-36516,"The Park Lane 33 Gates Circle, Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-36517,"The Park Lane 33 Gates Circle, Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-36518,"605 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36519,"Grosse Pointe, MI, USA",tgn/2052101,
buyer_loc_1,K-36520,"The Park Lane 33 Gates Circle, Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-36521,"The Park Lane 33 Gates Circle, Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-36524,"Av. de las Palmas 1345, México, D.F., México",tgn/7407429,
buyer_loc_1,K-36525,"Avenida de las Palmas 1345, México, D.F., México",tgn/7407429,
buyer_loc_1,K-36530,"33 Edgehill Terrace, New Haven, CT, USA",,tgn/7014210
buyer_loc_1,K-36531,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36533,"no street address, Glen Head, NY, USA",,tgn/2069401
buyer_loc_1,K-36534,"1100 Country Club Dr., Oreland, PA, USA",,tgn/7007710
buyer_loc_1,K-36535,"18 E. 68th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36536,"702 N. La Cienega Blvd., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36537,"3331 O St., Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36538,"no street address, Amsterdam, Nederland",,tgn/7006952
buyer_loc_1,K-36540,"765 Hot Springs Rd., Santa Barbara, CA, USA",,tgn/7017752
buyer_loc_1,K-36541,"67 Farden Crescent, Montreal, Canada",,tgn/7013051
buyer_loc_1,K-36543,"918 South Macomb, El Reno, OK, USA",,tgn/2083169
