field,pi_record_no,place,same as,part of
present_loc_geog,K-30071,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-30167,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-30191,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-30195,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-30245,"Bristol, England, UK",tgn/7011198,
present_loc_geog,K-30283,"Baltimore, MD, USA",tgn/7013352,
present_loc_geog,K-30294,"Birmingham, England, UK",tgn/7010955,
present_loc_geog,K-30353,"Toledo, OH, USA",tgn/7014378,
present_loc_geog,K-30355,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-30378,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-30394,"Oberlin, OH, USA",tgn/7014255,
present_loc_geog,K-30395,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-30396,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-30407,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-30434,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-30490,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-30520,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-30537,"Northampton, MA, USA",tgn/7014242,
present_loc_geog,K-30571,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-30586,"Waterville, ME, USA",tgn/7014594,
present_loc_geog,K-30603,"Cardiff, Wales, UK",tgn/7008742,
present_loc_geog,K-30610,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-30620,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-30623,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-30695,"Savannah, GA, USA",tgn/7014487,
present_loc_geog,K-30696,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-30697,"São Paulo, Brazil",tgn/7017121,
present_loc_geog,K-30741,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-30749,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-30751,"Rochester, NY, USA",tgn/7014348,
present_loc_geog,K-30778,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-30789,"Hartford, CT, USA",tgn/7013695,
present_loc_geog,K-30790,"Youngstown, OH, USA",tgn/7014656,
present_loc_geog,K-30796,"Memphis, TN, USA",tgn/7017750,
present_loc_geog,K-30797,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-30800,"Northampton, MA, USA",tgn/7014242,
present_loc_geog,K-30814,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-30819,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-30823,"Kansas City, MO, USA",tgn/7013820,
present_loc_geog,K-30907,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-30910,"Montclair, NJ, USA",tgn/7014093,
present_loc_geog,K-30921,"Memphis, TN, USA",tgn/7017750,
present_loc_geog,K-30924,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-30941,"Indianapolis, IN, USA",tgn/7012924,
present_loc_geog,K-30953,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-30959,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-30977,"New London, CT, USA",tgn/7014213,
present_loc_geog,K-30979,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-31007,"Andover, MA, USA",tgn/7013301,
present_loc_geog,K-31010,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-31017,"Hartford, CT, USA",tgn/7013695,
present_loc_geog,K-31031,"New London, CT, USA",tgn/7014213,
present_loc_geog,K-31046,"New London, CT, USA",tgn/7014213,
present_loc_geog,K-31076,"Rochester, NY, USA",tgn/7014348,
present_loc_geog,K-31089,"Dallas, TX, USA",tgn/7013503,
present_loc_geog,K-31090,"Dallas, TX, USA",tgn/7013503,
present_loc_geog,K-31128,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-31130,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-31156,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-31157,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-31208,"Indianapolis, IN, USA",tgn/7012924,
present_loc_geog,K-31250,"Memphis, TN, USA",tgn/7017750,
present_loc_geog,K-31289,"Andover, MA, USA",tgn/7013301,
present_loc_geog,K-31317,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-31320,"Annapolis, MD, USA",tgn/7013303,
present_loc_geog,K-31325,"Hartford, CT, USA",tgn/7013695,
present_loc_geog,K-31359,"Andover, MA, USA",tgn/7013301,
present_loc_geog,K-31369,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-31373,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-31405,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-31420,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31421,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31422,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31430,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-31434,"Manchester, NH, USA",tgn/7010477,
present_loc_geog,K-31475,"Milwaukee, WI, USA",tgn/7014071,
present_loc_geog,K-31479,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31485,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31486,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31487,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31491,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31492,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31525,"Denver, CO, USA",tgn/7013545,
present_loc_geog,K-31530,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-31537,"Vienna, Austria",tgn/7003321,
present_loc_geog,K-31540,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31541,"Northampton, MA, USA",tgn/7014242,
present_loc_geog,K-31546,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-40335,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-31554,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-31586,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-31596,"Deerfield, MA, USA",tgn/7013521,
present_loc_geog,K-31597,"Deerfield, MA, USA",tgn/7013521,
present_loc_geog,K-31598,"Wichita, KS, USA",tgn/7016216,
present_loc_geog,K-31606,"Hartford, CT, USA",tgn/7013695,
present_loc_geog,K-31613,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31643,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31651,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-31658,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-31661,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-31681,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31722,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-31731,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-31734,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31735,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31754,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-31758,"Kansas City, MO, USA",tgn/7013820,
present_loc_geog,K-31759,"New London, CT, USA",tgn/7014213,
present_loc_geog,K-31782,"Allentown, PA, USA",tgn/7013273,
present_loc_geog,K-31793,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31831,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-31834,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-31835,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-31837,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31843,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31887,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31888,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31903,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31913,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31917,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31918,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31921,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31923,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-31925,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31928,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31944,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31945,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-31994,"Stockholm, Sweden",tgn/7009861,
present_loc_geog,K-32007,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32015,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32021,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32039,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-32041,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-32047,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32048,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32049,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32050,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32051,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32052,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32053,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32054,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32055,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32056,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32058,"Denver, CO, USA",tgn/7013545,
present_loc_geog,K-32060,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32062,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-32086,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32090,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-32091,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-32095,"Dallas, TX, USA",tgn/7013503,
present_loc_geog,K-32099,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32112,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-32121,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32165,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32186,"Toledo, OH, USA",tgn/7014378,
present_loc_geog,K-32188,"Toledo, OH, USA",tgn/7014378,
present_loc_geog,K-32189,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32203,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-32212,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-32221,"Manchester, NH, USA",tgn/7010477,
present_loc_geog,K-32245,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-32246,"Baton Rouge, LA, USA",tgn/7017543,
present_loc_geog,K-32249,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-32250,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-32267,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32269,"Princeton, NJ, USA",tgn/7016190,
present_loc_geog,K-32278,"Annapolis, MD, USA",tgn/7013303,
present_loc_geog,K-32284,"Montclair, NJ, USA",tgn/7014093,
present_loc_geog,K-32285,"Montclair, NJ, USA",tgn/7014093,
present_loc_geog,K-32298,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-32320,"Denver, CO, USA",tgn/7013545,
present_loc_geog,K-32325,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32335,"Water Mill, NY, USA",tgn/2072983,
present_loc_geog,K-32342,"Andover, MA, USA",tgn/7013301,
present_loc_geog,K-32383,"Waterville, ME, USA",tgn/7014594,
present_loc_geog,K-32406,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-32418,"Denver, CO, USA",tgn/7013545,
present_loc_geog,K-32428,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-32442,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32443,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32448,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32449,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32450,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32451,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32452,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32453,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32454,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32455,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32456,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-32463,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-32484,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-32509,"São Paulo, Brazil",tgn/7017121,
present_loc_geog,K-32510,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-32513,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-32534,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-32546,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-32571,"Columbus, OH, USA",tgn/7013645,
present_loc_geog,K-32592,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32594,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-32614,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-32617,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-32619,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-32620,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-32621,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-32622,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-32645,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-32652,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32688,"Buffalo, NY, USA",tgn/7013463,
present_loc_geog,K-32697,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-32707,"Newark, NJ, USA",tgn/7014218,
present_loc_geog,K-32754,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-32807,"New Orleans, LA, USA",tgn/7014214,
present_loc_geog,K-32808,"New Orleans, LA, USA",tgn/7014214,
present_loc_geog,K-32809,"New Orleans, LA, USA",tgn/7014214,
present_loc_geog,K-32811,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-32862,"San Antonio, TX, USA",tgn/7014453,
present_loc_geog,K-32900,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-32902,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-32907,"Andover, MA, USA",tgn/7013301,
present_loc_geog,K-32954,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-32960,"Baltimore, MD, USA",tgn/7013352,
present_loc_geog,K-32977,"Pittsburgh, PA, USA",tgn/7013927,
present_loc_geog,K-32983,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-33017,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-33055,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-33066,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-33076,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-33108,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-33117,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-33139,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-33150,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-33158,"Oberlin, OH, USA",tgn/7014255,
present_loc_geog,K-33182,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-33188,"Houston, TX, USA",tgn/7013727,
present_loc_geog,K-33196,"Des Moines, IA",tgn/7013546,
present_loc_geog,K-33198,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-33200,"Kansas City, MO, USA",tgn/7013820,
present_loc_geog,K-33202,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-33302,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-33330,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-33331,"Columbia, SC, USA",tgn/7013641,
present_loc_geog,K-33341,"Winterthur, DE, USA",tgn/7007301,
present_loc_geog,K-33350,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-33351,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-33352,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-33366,"San Diego, CA, USA",tgn/7014455,
present_loc_geog,K-33370,"Dallas, TX, USA",tgn/7013503,
present_loc_geog,K-33436,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-33441,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-33447,"Baltimore, MD, USA",tgn/7013352,
present_loc_geog,K-33448,"Toulouse, France",tgn/7008441,
present_loc_geog,K-33486,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-33489,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-33494,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33495,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33496,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33497,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33498,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33499,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33500,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33501,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33502,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33503,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33504,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33505,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33506,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33507,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33508,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33509,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33510,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33511,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33512,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33513,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33514,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33515,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33516,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33517,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33518,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33519,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-33521,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-33550,"Savannah, GA, USA",tgn/7014487,
present_loc_geog,K-33566,"Rochester, NY, USA",tgn/7014348,
present_loc_geog,K-33576,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-33619,"Allentown, PA, USA",tgn/7013273,
present_loc_geog,K-33620,"Allentown, PA, USA",tgn/7013273,
present_loc_geog,K-33637,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-33641,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-33645,"Water Mill, NY, USA",tgn/2072983,
present_loc_geog,K-33709,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-33717,"Montclair, NJ, USA",tgn/7014093,
present_loc_geog,K-33725,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-33729,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-33784,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-33845,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-33877,"Zurich, Switzerland",tgn/7007302,
present_loc_geog,K-33905,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-33940,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-33961,"Bristol, England, UK",tgn/7011198,
present_loc_geog,K-34011,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-34086,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-34123,"Toulouse, France",tgn/7008441,
present_loc_geog,K-34137,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-34165,"Kansas City, MO, USA",tgn/7013820,
present_loc_geog,K-34166,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-34206,"Baltimore, MD, USA",tgn/7013352,
present_loc_geog,K-34207,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34208,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-34223,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34240,"Columbia, SC, USA",tgn/7013641,
present_loc_geog,K-34278,"San Marino, CA, USA",tgn/7014461,
present_loc_geog,K-34280,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-34294,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-34304,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-34325,"Seattle, WA, USA",tgn/7014494,
present_loc_geog,K-34390,"København, Danmark",tgn/7003474,
present_loc_geog,K-34416,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-34417,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-34423,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34434,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34435,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34486,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34491,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34509,"Claremont, CA, USA",tgn/7013605,
present_loc_geog,K-34516,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34536,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-34541,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34553,"Seattle, WA, USA",tgn/7014494,
present_loc_geog,K-34556,"Memphis, TN, USA",tgn/7017750,
present_loc_geog,K-34557,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-34560,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-34571,"Northampton, MA, USA",tgn/7014242,
present_loc_geog,K-34572,"Toledo, OH, USA",tgn/7014378,
present_loc_geog,K-34576,"Seattle, WA, USA",tgn/7014494,
present_loc_geog,K-34590,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-34591,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-34605,"Newark, NJ, USA",tgn/7014218,
present_loc_geog,K-34617,"Glens Falls, NY, USA",tgn/7014064,
present_loc_geog,K-34636,"Zurich, Switzerland",tgn/7007302,
present_loc_geog,K-34639,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34654,"Ponce, Puerto Rico, USA",tgn/7005857,
present_loc_geog,K-34655,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-34667,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34681,"Fort Worth, TX, USA",tgn/7013934,
present_loc_geog,K-34698,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34723,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-34765,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-34768,"Fort Worth, TX, USA",tgn/7013934,
present_loc_geog,K-34769,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-34773,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-34777,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34781,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-34784,"Manchester, NH, USA",tgn/7010477,
present_loc_geog,K-34804,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-34805,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-34831,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34834,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34835,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34841,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34869,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34870,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34887,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34892,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-34893,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-34921,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34935,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34937,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34941,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34943,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34949,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34950,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34951,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34952,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34953,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34954,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34955,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34956,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34957,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34958,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34960,"Denver, CO, USA",tgn/7013545,
present_loc_geog,K-34962,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34969,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-34980,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34984,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34985,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34991,"Newark, NJ, USA",tgn/7014218,
present_loc_geog,K-35007,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-35008,"Jacksonville, FL, USA",tgn/7013804,
present_loc_geog,K-35012,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35013,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35014,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35015,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35023,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35026,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35043,"Baton Rouge, LA, USA",tgn/7017543,
present_loc_geog,K-26044,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-35045,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35059,"Montclair, NJ, USA",tgn/7014093,
present_loc_geog,K-35060,"Montclair, NJ, USA",tgn/7014093,
present_loc_geog,K-35113,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-35126,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-35150,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35151,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35156,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35157,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35223,"Tulsa, OK, USA",tgn/7014663,
